Caenorhabditis briggsae AF16
Caenorhabditis briggsae
Caenorhabditis briggsae
Caenorhabditis briggsae
Caenorhabditis briggsae
Caenorhabditis briggsae
Caenorhabditis briggsae
Caenorhabditis briggsae
Caenorhabditis briggsae
Caenorhabditis briggsae
Caenorhabditis briggsae
Caenorhabditis briggsae
Caenorhabditis briggsae
Caenorhabditis briggsae
Caenorhabditis briggsae AF16
Caenorhabditis briggsae AF16
Caenorhabditis briggsae
Caenorhabditis briggsae AF16
Caenorhabditis briggsae
Caenorhabditis briggsae
Caenorhabditis briggsae
Caenorhabditis briggsae
Caenorhabditis briggsae
Caenorhabditis briggsae
Caenorhabditis briggsae
Caenorhabditis briggsae
Caenorhabditis briggsae
Caenorhabditis briggsae
Caenorhabditis briggsae
Caenorhabditis briggsae
Caenorhabditis briggsae
Caenorhabditis briggsae
Brugia malayi (Filarial nematode worm)
Nematostella vectensis (Starlet sea anemone)
Brugia malayi (Filarial nematode worm)
Brugia malayi (Filarial nematode worm)
Nematostella vectensis (Starlet sea anemone)
Nematostella vectensis (Starlet sea anemone)
Nematostella vectensis (Starlet sea anemone)
Nematostella vectensis (Starlet sea anemone)
Nematostella vectensis (Starlet sea anemone)
Nematostella vectensis (Starlet sea anemone)
Nematostella vectensis (Starlet sea anemone)
Nematostella vectensis (Starlet sea anemone)
Nematostella vectensis (Starlet sea anemone)
Nematostella vectensis (Starlet sea anemone)
Nematostella vectensis (Starlet sea anemone)
Nematostella vectensis (Starlet sea anemone)
Nematostella vectensis (Starlet sea anemone)
Culex quinquefasciatus (Southern house mosquito) (Culex pungens)
Culex quinquefasciatus (Southern house mosquito) (Culex pungens)
Culex quinquefasciatus (Southern house mosquito) (Culex pungens)
Caenorhabditis elegans
Chelonus sp. 4 NM-2007
Philodina roseola
Philodina roseola
Drosophila grimshawi (Fruit fly) (Idiomyia grimshawi)
Drosophila ananassae (Fruit fly)
Drosophila ananassae (Fruit fly)
Drosophila mojavensis (Fruit fly)
Drosophila mojavensis (Fruit fly)
Drosophila mojavensis (Fruit fly)
Hylaeus disjunctus
Drosophila erecta (Fruit fly)
Drosophila mojavensis (Fruit fly)
Drosophila mojavensis (Fruit fly)
Drosophila mojavensis (Fruit fly)
Drosophila erecta (Fruit fly)
Drosophila erecta (Fruit fly)
Drosophila mojavensis (Fruit fly)
Drosophila virilis (Fruit fly)
Drosophila virilis (Fruit fly)
Drosophila virilis (Fruit fly)
Drosophila virilis (Fruit fly)
Drosophila virilis (Fruit fly)
Drosophila virilis (Fruit fly)
Drosophila willistoni (Fruit fly)
Drosophila willistoni (Fruit fly)
Drosophila willistoni (Fruit fly)
Drosophila willistoni (Fruit fly)
Drosophila willistoni (Fruit fly)
Drosophila willistoni (Fruit fly)
Drosophila willistoni (Fruit fly)
Trichoplax adhaerens
Trichoplax adhaerens
Trichoplax adhaerens
Trichoplax adhaerens
Trichoplax adhaerens
Drosophila simulans (Fruit fly)
Drosophila yakuba (Fruit fly)
Adineta vaga (Rotifer) (Callidina vaga)
Adineta vaga (Rotifer) (Callidina vaga)
Adineta vaga (Rotifer) (Callidina vaga)
Trichoplax adhaerens
Trichoplax adhaerens
Trichoplax adhaerens
Trichoplax adhaerens
Trichoplax adhaerens
Trichoplax adhaerens
Trichoplax adhaerens
Trichoplax adhaerens
Trichoplax adhaerens
Trichoplax adhaerens
Trichoplax adhaerens
Trichoplax adhaerens
Trichoplax adhaerens
Trichoplax adhaerens
Drosophila yakuba (Fruit fly)
Drosophila yakuba (Fruit fly)
Drosophila yakuba (Fruit fly)
Trichoplax adhaerens
Pheidole carrolli
Pheidole cocciphaga
Pheidole davisi
Pheidole flavens
Pheidole floridana
Pheidole innupta
Pheidole juniperae
Pheidole oceanica
Pheidole sp. b RA0558
Drosophila yakuba (Fruit fly)
Drosophila persimilis (Fruit fly)
Drosophila simulans (Fruit fly)
Drosophila simulans (Fruit fly)
Drosophila persimilis (Fruit fly)
Drosophila persimilis (Fruit fly)
Drosophila simulans (Fruit fly)
Drosophila simulans (Fruit fly)
Drosophila simulans (Fruit fly)
Dictyostelium rosarium
Dictyostelium mucoroides (Slime mold)
Acytostelium subglobosum
Adineta vaga (Rotifer) (Callidina vaga)
Drosophila persimilis (Fruit fly)
Drosophila sechellia (Fruit fly)
Drosophila sechellia (Fruit fly)
Drosophila sechellia (Fruit fly)
Drosophila sechellia (Fruit fly)
Drosophila sechellia (Fruit fly)
Drosophila sechellia (Fruit fly)
Drosophila sechellia (Fruit fly)
Drosophila ananassae (Fruit fly)
Bombyx mori (Silk moth)
Bombyx mori (Silk moth)
Bombyx mori (Silk moth)
Bombyx mori (Silk moth)
Drosophila grimshawi (Fruit fly) (Idiomyia grimshawi)
Drosophila ananassae (Fruit fly)
Trichomalopsis sarcophagae
Caenorhabditis brenneri (Nematode worm)
Ochetellus sp. AW33
Branchinella kugenumaensis
Myzinum quinquecinctum
Caenorhabditis briggsae
Caenorhabditis briggsae
Caenorhabditis briggsae
Caenorhabditis briggsae
Drosophila pseudoobscura pseudoobscura (Fruit fly)
Myrmecocystus nequazcatl
Euprymna scolopes
Tuberolachnus salignus (Giant willow aphid)
Branchiostoma floridae (Florida lancelet) (Amphioxus)
Schistosoma mansoni (Blood fluke)
Branchiostoma floridae (Florida lancelet) (Amphioxus)
Branchiostoma floridae (Florida lancelet) (Amphioxus)
Branchiostoma floridae (Florida lancelet) (Amphioxus)
Branchiostoma floridae (Florida lancelet) (Amphioxus)
Branchiostoma floridae (Florida lancelet) (Amphioxus)
Branchiostoma floridae (Florida lancelet) (Amphioxus)
Branchiostoma floridae (Florida lancelet) (Amphioxus)
Branchiostoma floridae (Florida lancelet) (Amphioxus)
Schistosoma mansoni (Blood fluke)
Schistosoma mansoni (Blood fluke)
Schistosoma mansoni (Blood fluke)
Branchiostoma floridae (Florida lancelet) (Amphioxus)
Branchiostoma floridae (Florida lancelet) (Amphioxus)
Drosophila melanogaster (Fruit fly)
Branchiostoma floridae (Florida lancelet) (Amphioxus)
Branchiostoma floridae (Florida lancelet) (Amphioxus)
Branchiostoma floridae (Florida lancelet) (Amphioxus)
Branchiostoma floridae (Florida lancelet) (Amphioxus)
Branchiostoma floridae (Florida lancelet) (Amphioxus)
Branchiostoma floridae (Florida lancelet) (Amphioxus)
Branchiostoma floridae (Florida lancelet) (Amphioxus)
Branchiostoma floridae (Florida lancelet) (Amphioxus)
Branchiostoma floridae (Florida lancelet) (Amphioxus)
Branchiostoma floridae (Florida lancelet) (Amphioxus)
Branchiostoma floridae (Florida lancelet) (Amphioxus)
Branchiostoma floridae (Florida lancelet) (Amphioxus)
Branchiostoma floridae (Florida lancelet) (Amphioxus)
Branchiostoma floridae (Florida lancelet) (Amphioxus)
Branchiostoma floridae (Florida lancelet) (Amphioxus)
Branchiostoma floridae (Florida lancelet) (Amphioxus)
Branchiostoma floridae (Florida lancelet) (Amphioxus)
Branchiostoma floridae (Florida lancelet) (Amphioxus)
Branchiostoma floridae (Florida lancelet) (Amphioxus)
Branchiostoma floridae (Florida lancelet) (Amphioxus)
Branchiostoma floridae (Florida lancelet) (Amphioxus)
Branchiostoma floridae (Florida lancelet) (Amphioxus)
Branchiostoma floridae (Florida lancelet) (Amphioxus)
Branchiostoma floridae (Florida lancelet) (Amphioxus)
Branchiostoma floridae (Florida lancelet) (Amphioxus)
Branchiostoma floridae (Florida lancelet) (Amphioxus)
Branchiostoma floridae (Florida lancelet) (Amphioxus)
Branchiostoma floridae (Florida lancelet) (Amphioxus)
Perkinsus marinus ATCC 50983
Apis mellifera (Honeybee)
Camptopoeum negevense
Meliturgula scriptifrons
Meliturgula haematospila
Panurgus convergens
Panurgus perezi
Panurgus pici
Panurgus niloticus
Gonodactylus smithii
Lordomyrma epinotalis
Cyphoidris exalta
Lordomyrma desupra
Ciona intestinalis (Transparent sea squirt) (Ascidia intestinalis)
Tribolium castaneum (Red flour beetle)
Heliconius doris
Aphaenogaster rudis
Nomada imbricata
Lasioglossum lustrans
Melitta eickworti
Drosophila subobscura (Fruit fly)
Caenorhabditis elegans
Drosophila melanogaster (Fruit fly)
Tinocallis takachihoensis
Lasioglossum apristum
Caenorhabditis elegans
Caenorhabditis elegans
Caenorhabditis elegans
Drosophila melanogaster (Fruit fly)
Periphyllus bulgaricus
Spodoptera exigua (Beet armyworm) (Noctua fulgens)
Lasioglossum truncatum
Caenorhabditis elegans
Caenorhabditis elegans
Caenorhabditis elegans
Caenorhabditis elegans
Tetraneura caerulescens
Caenorhabditis elegans
Lasioglossum laticeps
Anthophora montana
Caenorhabditis elegans
Apis nigrocincta
Lasioglossum comagenense
Caenorhabditis elegans
Bombus tichenkoi
Bombus mucidus
Bombus patagiatus
Bombus lucorum (White-tailed bumblebee)
Caenorhabditis elegans
Caenorhabditis elegans
Caenorhabditis elegans
Caenorhabditis elegans
Caenorhabditis elegans
Anopheles gambiae (African malaria mosquito)
Anopheles gambiae (African malaria mosquito)
Caenorhabditis elegans
Caenorhabditis elegans
Caenorhabditis elegans
Caenorhabditis elegans
Caenorhabditis elegans
Caenorhabditis elegans
Caenorhabditis elegans
Limulus polyphemus (Atlantic horseshoe crab)
Anopheles gambiae (African malaria mosquito)
Anopheles gambiae (African malaria mosquito)
Anopheles gambiae (African malaria mosquito)
Anopheles gambiae (African malaria mosquito)
Anopheles gambiae (African malaria mosquito)
Anopheles gambiae (African malaria mosquito)
Anopheles gambiae (African malaria mosquito)
Anopheles gambiae (African malaria mosquito)
Anopheles gambiae (African malaria mosquito)
Anopheles gambiae (African malaria mosquito)
Anopheles gambiae (African malaria mosquito)
Anopheles gambiae (African malaria mosquito)
Caenorhabditis elegans
Caenorhabditis elegans
Anopheles gambiae (African malaria mosquito)
Octopus kaurna (Southern sand octopus)
Adelieledone polymorpha
Ciona intestinalis (Transparent sea squirt) (Ascidia intestinalis)
Tetraponera clypeata
Tetraponera penzigi
Pseudomyrmex concolor
Pseudomyrmex elongatulus
Pseudomyrmex flavicornis
Pseudomyrmex godmani
Pseudomyrmex simplex
Pseudomyrmex tachigaliae
Drosophila melanogaster (Fruit fly)
Protodufourea sp. BND-2003
Systropha curvicornis
Lasioglossum lanarium
Ciona intestinalis (Transparent sea squirt) (Ascidia intestinalis)
Acraspisa sp. MEI089470
Agapophytus adonis
Anabarhynchus sp. NCSU-0300006
Ataenogera abdominalis
Cyclotelus pictipennis
Entisia sp. MEI 106357
Ozodiceromyia metallica
Isocolus rogenhoferi
Biorhiza pallida
Simopone marleyi
Halictus ligatus (Sweat bee)
Caenorhabditis elegans
Penaeus monodon (Giant tiger prawn)
Myrmecia callima
Myrmecia rowlandi
Xanthopan morgani praedicta
Hylaeus pele
Ciona intestinalis (Transparent sea squirt) (Ascidia intestinalis)
Loliolus sp. JMS-2004
Drosophila melanogaster (Fruit fly)
Drosophila pseudoobscura pseudoobscura (Fruit fly)
Drosophila pseudoobscura pseudoobscura (Fruit fly)
Oxyopomyrmex insularis
Liometopum luctuosum
Brachymyrmex sp. CSM-2006
Cyphomyrmex sp. CSM-2006
Chlorion funereum
Lycaena rubidus (Ruddy copper) (Chalceria rubidus)
Bicyclus anynana (squinting bush brown)
Caupolicana yarrowi
Scrapter heterodoxus
Lithurgus echinocacti
Stigmus fulvipes
Teuthowenia megalops
Bombus moderatus
Aedes aegypti (Yellowfever mosquito) (Culex aegypti)
Aedes aegypti (Yellowfever mosquito) (Culex aegypti)
Aedes aegypti (Yellowfever mosquito) (Culex aegypti)
Aedes aegypti (Yellowfever mosquito) (Culex aegypti)
Aedes aegypti (Yellowfever mosquito) (Culex aegypti)
Aedes aegypti (Yellowfever mosquito) (Culex aegypti)
Aedes aegypti (Yellowfever mosquito) (Culex aegypti)
Aedes aegypti (Yellowfever mosquito) (Culex aegypti)
Paramecium tetraurelia
Heterotrigona itama
Lepidotrigona terminata
Tetrigona melanoleuca
Tetragonula zucchi
Euphausia superba (Antarctic krill)
Holmesimysis costata
Branchiostoma floridae (Florida lancelet) (Amphioxus)
Drosophila melanogaster (Fruit fly)
Tribolium castaneum (Red flour beetle)
Basiceros manni
Chalybion californicum
Discothyrea sp. MAD07
Dorylus laevigatus
Messor andrei
Messor denticornis
Nesomyrmex echinatinodis
Nylanderia hystrix
Sapyga pumila
Thaumatomyrmex atrox
Drosophila mauritiana (Fruit fly)
Drosophila mauritiana (Fruit fly)
Drosophila sechellia (Fruit fly)
Bombus franklini
Bombus mesomelas
Plasmodium vivax
Nematostella vectensis (Starlet sea anemone)
Nematostella vectensis (Starlet sea anemone)
Nematostella vectensis (Starlet sea anemone)
Nematostella vectensis (Starlet sea anemone)
Nematostella vectensis (Starlet sea anemone)
Nematostella vectensis (Starlet sea anemone)
Nematostella vectensis (Starlet sea anemone)
Nematostella vectensis (Starlet sea anemone)
Nematostella vectensis (Starlet sea anemone)
Nematostella vectensis (Starlet sea anemone)
Nematostella vectensis (Starlet sea anemone)
Nematostella vectensis (Starlet sea anemone)
Nematostella vectensis (Starlet sea anemone)
Anopheles gambiae (African malaria mosquito)
Anopheles gambiae (African malaria mosquito)
Anopheles gambiae (African malaria mosquito)
Patellapis n. sp. 66
Patellapis malachurina
Caenorhabditis briggsae
Plagiotrochus quercusilicis
Caenorhabditis briggsae
Caenorhabditis briggsae
Caenorhabditis briggsae
Caenorhabditis briggsae
Caenorhabditis briggsae
Caenorhabditis briggsae
Caenorhabditis briggsae
Caenorhabditis briggsae
Caenorhabditis briggsae
Caenorhabditis briggsae
Caenorhabditis briggsae
Caenorhabditis briggsae
Caenorhabditis briggsae
Caenorhabditis briggsae
Caenorhabditis briggsae
Caenorhabditis briggsae
Caenorhabditis briggsae
Caenorhabditis briggsae
Caenorhabditis briggsae
Caenorhabditis briggsae
Caenorhabditis briggsae
Caenorhabditis briggsae
Caenorhabditis briggsae
Caenorhabditis briggsae
Caenorhabditis briggsae
Caenorhabditis briggsae
Caenorhabditis briggsae
Caenorhabditis briggsae
Caenorhabditis briggsae
Caenorhabditis briggsae
Caenorhabditis briggsae
Caenorhabditis briggsae
Caenorhabditis briggsae
Caenorhabditis briggsae
Caenorhabditis briggsae
Speyeria mormonia (Mormon fritillary butterfly)
Brugia malayi (Filarial nematode worm)
Cladonema radiatum
Nematostella vectensis (Starlet sea anemone)
Nematostella vectensis (Starlet sea anemone)
Nematostella vectensis (Starlet sea anemone)
Nematostella vectensis (Starlet sea anemone)
Nematostella vectensis (Starlet sea anemone)
Nematostella vectensis (Starlet sea anemone)
Nematostella vectensis (Starlet sea anemone)
Nematostella vectensis (Starlet sea anemone)
Nematostella vectensis (Starlet sea anemone)
Nematostella vectensis (Starlet sea anemone)
Nematostella vectensis (Starlet sea anemone)
Nematostella vectensis (Starlet sea anemone)
Nematostella vectensis (Starlet sea anemone)
Nematostella vectensis (Starlet sea anemone)
Nematostella vectensis (Starlet sea anemone)
Nematostella vectensis (Starlet sea anemone)
Nematostella vectensis (Starlet sea anemone)
Nematostella vectensis (Starlet sea anemone)
Nematostella vectensis (Starlet sea anemone)
Nematostella vectensis (Starlet sea anemone)
Nematostella vectensis (Starlet sea anemone)
Nematostella vectensis (Starlet sea anemone)
Nematostella vectensis (Starlet sea anemone)
Nematostella vectensis (Starlet sea anemone)
Nematostella vectensis (Starlet sea anemone)
Nematostella vectensis (Starlet sea anemone)
Nematostella vectensis (Starlet sea anemone)
Nematostella vectensis (Starlet sea anemone)
Nematostella vectensis (Starlet sea anemone)
Drosophila mauritiana (Fruit fly)
Nematostella vectensis (Starlet sea anemone)
Culex quinquefasciatus (Southern house mosquito) (Culex pungens)
Culex quinquefasciatus (Southern house mosquito) (Culex pungens)
Culex quinquefasciatus (Southern house mosquito) (Culex pungens)
Culex quinquefasciatus (Southern house mosquito) (Culex pungens)
Culex quinquefasciatus (Southern house mosquito) (Culex pungens)
Culex quinquefasciatus (Southern house mosquito) (Culex pungens)
Culex quinquefasciatus (Southern house mosquito) (Culex pungens)
Culex quinquefasciatus (Southern house mosquito) (Culex pungens)
Culex quinquefasciatus (Southern house mosquito) (Culex pungens)
Culex quinquefasciatus (Southern house mosquito) (Culex pungens)
Culex quinquefasciatus (Southern house mosquito) (Culex pungens)
Paramysis ullskyi
Culex quinquefasciatus (Southern house mosquito) (Culex pungens)
Culex quinquefasciatus (Southern house mosquito) (Culex pungens)
Culex quinquefasciatus (Southern house mosquito) (Culex pungens)
Culex quinquefasciatus (Southern house mosquito) (Culex pungens)
Culex quinquefasciatus (Southern house mosquito) (Culex pungens)
Culex quinquefasciatus (Southern house mosquito) (Culex pungens)
Culex quinquefasciatus (Southern house mosquito) (Culex pungens)
Ctenocephalides felis (Cat flea)
Hasarius adansoni
Strumigenys propiciens
Atta mexicana
Myrmicocrypta n. sp. SGB-2008
Mycetosoritis clorindae
Cyphomyrmex rimosus
Blepharidatta brasiliensis
Acromyrmex balzani
Trachymyrmex papulatus
Myrmicocrypta buenzlii
Acanthognathus ocellatus
Atta texana
Neosycophila sp. XJH_neo2
Philotrypesis pilosa
Aedes aegypti (Yellowfever mosquito) (Culex aegypti)
Drosophila mojavensis (Fruit fly)
Drosophila mojavensis (Fruit fly)
Drosophila mojavensis (Fruit fly)
Drosophila erecta (Fruit fly)
Drosophila erecta (Fruit fly)
Drosophila erecta (Fruit fly)
Drosophila virilis (Fruit fly)
Drosophila virilis (Fruit fly)
Drosophila virilis (Fruit fly)
Drosophila virilis (Fruit fly)
Drosophila virilis (Fruit fly)
Drosophila virilis (Fruit fly)
Drosophila virilis (Fruit fly)
Drosophila willistoni (Fruit fly)
Trichoplax adhaerens
Drosophila willistoni (Fruit fly)
Drosophila willistoni (Fruit fly)
Drosophila willistoni (Fruit fly)
Drosophila willistoni (Fruit fly)
Drosophila simulans (Fruit fly)
Drosophila simulans (Fruit fly)
Drosophila yakuba (Fruit fly)
Adineta vaga (Rotifer) (Callidina vaga)
Trichoplax adhaerens
Trichoplax adhaerens
Trichoplax adhaerens
Trichoplax adhaerens
Trichoplax adhaerens
Trichoplax adhaerens
Drosophila yakuba (Fruit fly)
Drosophila yakuba (Fruit fly)
Drosophila yakuba (Fruit fly)
Drosophila yakuba (Fruit fly)
Drosophila yakuba (Fruit fly)
Drosophila yakuba (Fruit fly)
Drosophila simulans (Fruit fly)
Drosophila persimilis (Fruit fly)
Drosophila persimilis (Fruit fly)
Drosophila persimilis (Fruit fly)
Drosophila persimilis (Fruit fly)
Drosophila simulans (Fruit fly)
Drosophila simulans (Fruit fly)
Drosophila simulans (Fruit fly)
Drosophila persimilis (Fruit fly)
Drosophila persimilis (Fruit fly)
Drosophila persimilis (Fruit fly)
Drosophila persimilis (Fruit fly)
Drosophila persimilis (Fruit fly)
Drosophila persimilis (Fruit fly)
Drosophila persimilis (Fruit fly)
Drosophila persimilis (Fruit fly)
Drosophila sechellia (Fruit fly)
Drosophila sechellia (Fruit fly)
Drosophila sechellia (Fruit fly)
Drosophila sechellia (Fruit fly)
Drosophila sechellia (Fruit fly)
Drosophila sechellia (Fruit fly)
Drosophila sechellia (Fruit fly)
Drosophila grimshawi (Fruit fly) (Idiomyia grimshawi)
Drosophila ananassae (Fruit fly)
Drosophila ananassae (Fruit fly)
Drosophila ananassae (Fruit fly)
Drosophila ananassae (Fruit fly)
Drosophila ananassae (Fruit fly)
Drosophila grimshawi (Fruit fly) (Idiomyia grimshawi)
Drosophila ananassae (Fruit fly)
Drosophila ananassae (Fruit fly)
Drosophila ananassae (Fruit fly)
Drosophila grimshawi (Fruit fly) (Idiomyia grimshawi)
Drosophila grimshawi (Fruit fly) (Idiomyia grimshawi)
Drosophila grimshawi (Fruit fly) (Idiomyia grimshawi)
Drosophila grimshawi (Fruit fly) (Idiomyia grimshawi)
Drosophila grimshawi (Fruit fly) (Idiomyia grimshawi)
Drosophila mojavensis (Fruit fly)
Drosophila mojavensis (Fruit fly)
Drosophila mojavensis (Fruit fly)
Hoplocolletes ventralis
Chilicola herbsti
Drosophila ananassae (Fruit fly)
Drosophila erecta (Fruit fly)
Drosophila erecta (Fruit fly)
Drosophila erecta (Fruit fly)
Drosophila erecta (Fruit fly)
Drosophila erecta (Fruit fly)
Drosophila mojavensis (Fruit fly)
Drosophila mojavensis (Fruit fly)
Drosophila mojavensis (Fruit fly)
Drosophila erecta (Fruit fly)
Drosophila erecta (Fruit fly)
Triops granarius
Atoposmia mirifica
Chelostoma aureocinctum
Hoplitis hypocrita
Hoplitis incanescens
Osmia apicata
Chelostoma ventrale
Drosophila pseudoobscura pseudoobscura (Fruit fly)
Drosophila pseudoobscura pseudoobscura (Fruit fly)
Drosophila pseudoobscura pseudoobscura (Fruit fly)
Stomoxys calcitrans (Stable fly)
Drosophila melanogaster (Fruit fly)
Ixodes scapularis (Black-legged tick) (Deer tick)
Ixodes scapularis (Black-legged tick) (Deer tick)
Ixodes scapularis (Black-legged tick) (Deer tick)
Ixodes scapularis (Black-legged tick) (Deer tick)
Ixodes scapularis (Black-legged tick) (Deer tick)
Ixodes scapularis (Black-legged tick) (Deer tick)
Ixodes scapularis (Black-legged tick) (Deer tick)
Ixodes scapularis (Black-legged tick) (Deer tick)
Ixodes scapularis (Black-legged tick) (Deer tick)
Bombyx mori (Silk moth)
Ixodes scapularis (Black-legged tick) (Deer tick)
Ixodes scapularis (Black-legged tick) (Deer tick)
Pseudomyrmex perboscii
Tribolium castaneum (Red flour beetle)
Anopheles arabiensis (Mosquito)
Anopheles arabiensis (Mosquito)
Branchiostoma floridae (Florida lancelet) (Amphioxus)
Branchiostoma floridae (Florida lancelet) (Amphioxus)
Lycaena helloides (Purplish copper) (Polyommatus helloides)
Drosophila ananassae (Fruit fly)
Branchiostoma floridae (Florida lancelet) (Amphioxus)
Limenitis archippus archippus
Neominois ridingsii
Branchiostoma floridae (Florida lancelet) (Amphioxus)
Branchiostoma floridae (Florida lancelet) (Amphioxus)
Branchiostoma floridae (Florida lancelet) (Amphioxus)
Branchiostoma floridae (Florida lancelet) (Amphioxus)
Schistosoma mansoni (Blood fluke)
Saccoglossus kowalevskii (Acorn worm)
Saccoglossus kowalevskii (Acorn worm)
Tribolium castaneum (Red flour beetle)
Polysphondylium pallidum (Cellular slime mold)
Drosophila mauritiana (Fruit fly)
Polysphondylium pallidum (Cellular slime mold)
Tribolium castaneum (Red flour beetle)
Tribolium castaneum (Red flour beetle)
Drosophila simulans (Fruit fly)
Drosophila melanogaster (Fruit fly)
Drosophila simulans (Fruit fly)
Drosophila melanogaster (Fruit fly)
Drosophila simulans (Fruit fly)
Drosophila simulans (Fruit fly)
Drosophila melanogaster (Fruit fly)
Drosophila melanogaster (Fruit fly)
Drosophila simulans (Fruit fly)
Drosophila simulans (Fruit fly)
Drosophila simulans (Fruit fly)
Drosophila melanogaster (Fruit fly)
Drosophila melanogaster (Fruit fly)
Drosophila melanogaster (Fruit fly)
Drosophila simulans (Fruit fly)
Drosophila simulans (Fruit fly)
Drosophila simulans (Fruit fly)
Drosophila simulans (Fruit fly)
Drosophila simulans (Fruit fly)
Drosophila simulans (Fruit fly)
Drosophila melanogaster (Fruit fly)
Drosophila melanogaster (Fruit fly)
Drosophila simulans (Fruit fly)
Drosophila melanogaster (Fruit fly)
Drosophila simulans (Fruit fly)
Drosophila simulans (Fruit fly)
Drosophila simulans (Fruit fly)
Drosophila simulans (Fruit fly)
Drosophila simulans (Fruit fly)
Drosophila melanogaster (Fruit fly)
Drosophila simulans (Fruit fly)
Drosophila simulans (Fruit fly)
Drosophila simulans (Fruit fly)
Drosophila melanogaster (Fruit fly)
Drosophila simulans (Fruit fly)
Drosophila simulans (Fruit fly)
Drosophila simulans (Fruit fly)
Drosophila simulans (Fruit fly)
Drosophila simulans (Fruit fly)
Drosophila simulans (Fruit fly)
Drosophila melanogaster (Fruit fly)
Drosophila melanogaster (Fruit fly)
Drosophila melanogaster (Fruit fly)
Drosophila simulans (Fruit fly)
Drosophila melanogaster (Fruit fly)
Tribolium castaneum (Red flour beetle)
Tribolium castaneum (Red flour beetle)
Tribolium castaneum (Red flour beetle)
Tribolium castaneum (Red flour beetle)
Tribolium castaneum (Red flour beetle)
Tribolium castaneum (Red flour beetle)
Tribolium castaneum (Red flour beetle)
Tribolium castaneum (Red flour beetle)
Azteca schimperi
Bothriomyrmex saundersi
Technomyrmex anterops
Anopheles dirus
Balanus improvisus (Bay barnacle)
Myrmica anatolica
Myrmica n. sp. 5 GJ-2010
Myrmica siciliana
Myrmica n. sp. M350
Myrmica n. sp. M365
Myrmica hirsuta
Cardiocondyla koshewnikovi
Cardiocondyla sp. A190
Caenorhabditis elegans
Caenorhabditis elegans
Caenorhabditis elegans
Caenorhabditis elegans
Drosophila melanogaster (Fruit fly)
Caenorhabditis elegans
Caenorhabditis elegans
Caenorhabditis elegans
Caenorhabditis elegans
Apis mellifera (Honeybee)
Caenorhabditis elegans
Caenorhabditis elegans
Caenorhabditis elegans
Drosophila melanogaster (Fruit fly)
Caenorhabditis elegans
Caenorhabditis elegans
Caenorhabditis elegans
Caenorhabditis elegans
Caenorhabditis elegans
Caenorhabditis elegans
Caenorhabditis elegans
Caenorhabditis elegans
Caenorhabditis elegans
Caenorhabditis elegans
Caenorhabditis elegans
Caenorhabditis elegans
Caenorhabditis elegans
Caenorhabditis elegans
Caenorhabditis elegans
Caenorhabditis elegans
Lymnaea stagnalis (Great pond snail)
Caenorhabditis elegans
Caenorhabditis elegans
Caenorhabditis elegans
Caenorhabditis elegans
Caenorhabditis elegans
Caenorhabditis elegans
Limulus polyphemus (Atlantic horseshoe crab)
Caenorhabditis elegans
Caenorhabditis elegans
Caenorhabditis elegans
Caenorhabditis elegans
Caenorhabditis elegans
Caenorhabditis elegans
Caenorhabditis elegans
Caenorhabditis elegans
Caenorhabditis elegans
Caenorhabditis elegans
Caenorhabditis elegans
Caenorhabditis elegans
Caenorhabditis elegans
Caenorhabditis elegans
Caenorhabditis elegans
Caenorhabditis elegans
Caenorhabditis elegans
Caenorhabditis elegans
Caenorhabditis elegans
Caenorhabditis elegans
Caenorhabditis elegans
Caenorhabditis elegans
Caenorhabditis elegans
Caenorhabditis elegans
Caenorhabditis elegans
Caenorhabditis elegans
Caenorhabditis elegans
Caenorhabditis elegans
Caenorhabditis elegans
Caenorhabditis elegans
Caenorhabditis elegans
Caenorhabditis elegans
Caenorhabditis elegans
Caenorhabditis elegans
Caenorhabditis elegans
Caenorhabditis elegans
Plasmodium yoelii yoelii
Anopheles gambiae (African malaria mosquito)
Caenorhabditis elegans
Caenorhabditis elegans
Sepiola sp. JMS-2004
Caenorhabditis elegans
Caenorhabditis elegans
Microgaster canadensis
Diadasia afflicta
Caenorhabditis elegans
Caenorhabditis elegans
Drosophila melanogaster (Fruit fly)
Panorpa arakavae
Uropsylla tasmanica
Sepioteuthis lessoniana (Bigfin reef squid)
Aedes aegypti (Yellowfever mosquito) (Culex aegypti)
Drosophila melanogaster (Fruit fly)
Drosophila pseudoobscura pseudoobscura (Fruit fly)
Drosophila pseudoobscura pseudoobscura (Fruit fly)
Drosophila yakuba (Fruit fly)
Aedes aegypti (Yellowfever mosquito) (Culex aegypti)
Aedes aegypti (Yellowfever mosquito) (Culex aegypti)
Aedes aegypti (Yellowfever mosquito) (Culex aegypti)
Aedes aegypti (Yellowfever mosquito) (Culex aegypti)
Drosophila melanogaster (Fruit fly)
Apis mellifera (Honeybee)
Anopheles gambiae (African malaria mosquito)
Nematostella vectensis (Starlet sea anemone)
Nematostella vectensis (Starlet sea anemone)
Nematostella vectensis (Starlet sea anemone)
Nematostella vectensis (Starlet sea anemone)
Nematostella vectensis (Starlet sea anemone)
Caenorhabditis briggsae AF16
Caenorhabditis briggsae AF16
Caenorhabditis briggsae AF16
Caenorhabditis briggsae AF16
Caenorhabditis briggsae
Caenorhabditis briggsae
Caenorhabditis briggsae
